File Name,Topic,Top Category
DavidPerry_2006.stm,8,0.0243782331085516
DavidPizarro_2012X.stm,-1,0.019035060722640492
DavidPogue_2006.stm,31,0.020947818528991302
DavidPogue_2008P.stm,-1,0.019035060722640492
DavidPogue_2013U.stm,-1,0.019035060722640492
DavidPuttnam_2013X.stm,-1,0.019035060722640492
DavidRockwell_2002.stm,-1,0.019035060722640492
DavidRothkopf_2015.stm,-1,0.019035060722640492
DavidRWilliams_2016P.stm,-1,0.019035060722640492
DavidSedlak_2015X.stm,19,water
DavidSengeh_2014U.stm,0,0.019035060722640492
DavidSRose_2007U.stm,-1,0.019035060722640492
DavidSteindlRast_2013G.stm,26,compassion
DawnLandes_2015.stm,3,0.02273409523090512
DeanKamen_2002.stm,4,0.023488113470486138
DeanKamen_2007.stm,-1,0.019035060722640492
DeanKamen_2009P.stm,-1,0.019035060722640492
DeanOrnish_2004.stm,26,compassion
DeanOrnish_2006.stm,0,0.019035060722640492
DeanOrnish_2008.stm,-1,0.019035060722640492
DeborahGordon_2003.stm,28,bees
DeborahGordon_2014.stm,28,bees
DeborahLipstadt_2017X.stm,1,0.021523210421817093
DeborahRhodes_2010W.stm,0,0.019035060722640492
DeborahScranton_2007.stm,-1,0.019035060722640492
DebraJarvis_2014P.stm,0,0.019035060722640492
DebRoy_2011.stm,-1,0.019035060722640492
DeeBoersma_2010Z.stm,3,0.02273409523090512
DeepikaKurup_2016W.stm,19,water
DeeyahKhan_2016X.stm,-1,0.019035060722640492
DelHarvey_2014.stm,24,0.020450760424449394
DenaSimmons_2015P.stm,8,0.0243782331085516
DenisDutton_2010.stm,11,0.021064375005790892
DeniseHerzing_2013.stm,3,0.02273409523090512
DennisHong_2009X.stm,12,robot
DennisHong_2011.stm,4,0.023488113470486138
DennisvanEngelsdorp_2008P.stm,28,bees
DerekSivers_2009I.stm,4,0.023488113470486138
DerekSivers_2010G.stm,22,0.020501274258659642
DerekSivers_2010U.stm,-1,0.019035060722640492
DevduttPattanaik_2009I.stm,-1,0.019035060722640492
DianaLaufenberg_2010X.stm,16,students
DianaNyad_2011P.stm,8,0.0243782331085516
DianaNyad_2013W.stm,3,0.02273409523090512
DianeBenscoter_2009U.stm,-1,0.019035060722640492
DianeKelly_2012P.stm,-1,0.019035060722640492
DiannaCohen_2010Z.stm,19,water
DidierSornette_2013G.stm,5,0.023080628427246706
DiebedoFrancisKere_2013Z.stm,23,0.0226992155543412
DilipRatha_2014G.stm,23,0.0226992155543412
DimitarSasselov_2010G.stm,-1,0.019035060722640492
DonaldHoffman_2015.stm,7,brain
DonaldSadoway_2012.stm,10,0.021692012937537072
DongWooJang_2013.stm,-1,0.019035060722640492
DonLevy_2012U.stm,-1,0.019035060722640492
DonNorman_2003.stm,-1,0.019035060722640492
DonTapscott_2012G.stm,-1,0.019035060722640492
DonTapscott_2016T.stm,21,data
DorisKearnsGoodwin_2008.stm,-1,0.019035060722640492
DorisKimSung_2012X.stm,10,0.021692012937537072
DorothyRoberts_2015P.stm,-1,0.019035060722640492
DrewBerry_2011X.stm,9,0.020598365209050628
DrewCurtis_2012.stm,24,0.020450760424449394
DrewDudley_2010X.stm,-1,0.019035060722640492
DrewDudley_2011X.stm,-1,0.019035060722640492
DrHawaAbdiandDrDeqoMohamed_2010W.stm,-1,0.019035060722640492
DustinYellin_2014S.stm,-1,0.019035060722640492
DyandeNapoli_2011X.stm,-1,0.019035060722640492
EamesDemetrios_2007.stm,-1,0.019035060722640492
EbenBayer_2010G.stm,19,water
EdBoyden_2011.stm,7,brain
EdBoyden_2016T.stm,7,brain
EddieObeng_2012G.stm,15,0.023368977971229624
EddiReader_KiteflyersHill_2004.stm,18,0.02013792978098837
EddyCartaya_2013Y.stm,3,0.02273409523090512
EdGavagan_2012P.stm,-1,0.019035060722640492
EdiRama_2012X.stm,-1,0.019035060722640492
EdithWidder_2010Z.stm,3,0.02273409523090512
EdithWidder_2011.stm,3,0.02273409523090512
EdithWidder_2013.stm,3,0.02273409523090512
EduardoBriceno_2016X.stm,22,0.020501274258659642
EduardoPaes_2012.stm,-1,0.019035060722640492
EdUlbrich_2009.stm,-1,0.019035060722640492
EdwardBurtynsky_2005.stm,-1,0.019035060722640492
EdwardBurtynsky_2009G.stm,-1,0.019035060722640492
EdwardSnowden_2014.stm,24,0.020450760424449394
EdwardTenner_2011.stm,5,0.023080628427246706
EdYong_2014.stm,3,0.02273409523090512
EinsteinTheParrot_2006.stm,2,0.022567121192084903
ElaineMorgan_2009G.stm,27,0.021257480980978592
EleanorLongden_2013.stm,8,0.0243782331085516
EleniGabreMadhin_2007G.stm,-1,0.019035060722640492
EliBeer_2013P.stm,-1,0.019035060722640492
ElifShafak_2010G.stm,-1,0.019035060722640492
EliPariser_2011.stm,-1,0.019035060722640492
EliseRoy_2015X.stm,-1,0.019035060722640492
ElizabethGilbert_2014.stm,8,0.0243782331085516
ElizabethLesser_2010W.stm,-1,0.019035060722640492
ElizabethLesser_2016W.stm,-1,0.019035060722640492
ElizabethLev_2015G.stm,-1,0.019035060722640492
ElizabethLindsey_2010W.stm,3,0.02273409523090512
ElizabethLoftus_2013G.stm,-1,0.019035060722640492
ElizabethMurchison_2011G.stm,17,0.022909609567450247
ElizabethNyamayaro_2015W.stm,23,0.0226992155543412
ElizabethPisani_2010.stm,32,hiv
EllenDunhamJones_2010X.stm,4,0.023488113470486138
EllenGustafson_2010X.stm,-1,0.019035060722640492
EllenJorgensen_2012G.stm,9,0.020598365209050628
EllenJorgensen_2016T.stm,9,0.020598365209050628
EllenTHoen_2012X.stm,32,hiv
ElliotKrane_2011U.stm,0,0.019035060722640492
ElonMusk_2013.stm,10,0.021692012937537072
ElonMusk_2017.stm,4,0.023488113470486138
EloraHardy_2015.stm,-1,0.019035060722640492
eLSeed_2015U.stm,1,0.021523210421817093
eLSeed_2016T.stm,-1,0.019035060722640492
ElynSaks_2012G.stm,-1,0.019035060722640492
EmanMohammed_2014U.stm,1,0.021523210421817093
EmilieWapnick_2015X.stm,22,0.020501274258659642
EmilyBalcetis_2014X.stm,7,brain
EmilyLevine_2002.stm,37,0.018720782428164186
EmilyOster_2007.stm,-1,0.019035060722640492
EmilyParsonsLord_2016X.stm,2,0.022567121192084903
EmilyPilloton_2010G.stm,-1,0.019035060722640492
EmmaMarris_2016T.stm,-1,0.019035060722640492
EmmanuelJal_2009G.stm,8,0.0243782331085516
EmmaTeeling_2012X.stm,-1,0.019035060722640492
EmtithalMahmoud_2016P.stm,-1,0.019035060722640492
EnricSala_2010Z.stm,3,0.02273409523090512
EnriquePenelosa_2013Z.stm,5,0.023080628427246706
EOWilson_2007.stm,-1,0.019035060722640492
EOWilson_2012P.stm,9,0.020598365209050628
ErezLiebermanAiden_2011X.stm,-1,0.019035060722640492
EricaFrenkel_2011X.stm,0,0.019035060722640492
EricBerlow_2010G.stm,-1,0.019035060722640492
EricBerlow_2013U.stm,-1,0.019035060722640492
EricDishman_2009P.stm,-1,0.019035060722640492
EricDishman_2013S.stm,0,0.019035060722640492
EricGiler_2009G.stm,-1,0.019035060722640492
EricHaseltine_2015P.stm,0,0.019035060722640492
EricLiu_2013Z.stm,35,0.022894804591881087
EricLiu_2016S.stm,35,0.022894804591881087
EricSanderson_2009G.stm,-1,0.019035060722640492
EricTopol_2009P.stm,-1,0.019035060722640492
EricWhitacre_2011.stm,8,0.0243782331085516
EricWhitacre_2013.stm,-1,0.019035060722640492
EricXLi_2013G.stm,-1,0.019035060722640492
ErikaGregory_2016W.stm,10,0.021692012937537072
ErikBrynjolfsson_2013.stm,-1,0.019035060722640492
ErikHersman_2009U.stm,-1,0.019035060722640492
ErikJohansson_2011S.stm,-1,0.019035060722640492
ErikSchlangen_2012X.stm,4,0.023488113470486138
ErinMcKean_2007.stm,-1,0.019035060722640492
ErinMcKean_2014Y.stm,-1,0.019035060722640492
ErnestMadu_2007G.stm,0,0.019035060722640492
ErnestoSirolli_2012X.stm,13,africa
EstaSoler_2013W.stm,14,women
EstherDuflo_2010.stm,33,0.019935250183761348
EstherPerel_2013S.stm,-1,0.019035060722640492
EstherPerel_2015.stm,-1,0.019035060722640492
EthanNadelmann_2014G.stm,-1,0.019035060722640492
EthanZuckerman_2010G.stm,17,0.022909609567450247
EuvinNaidoo_2007G.stm,13,africa
EvanGrant_2009G.stm,9,0.020598365209050628
EvanWilliams_2009.stm,-1,0.019035060722640492
EvaVertes_2005.stm,-1,0.019035060722640492
EvaZeisel_2001.stm,11,0.021064375005790892
EveEnsler_2004.stm,-1,0.019035060722640492
EveEnsler_2005G.stm,-1,0.019035060722640492
EveEnsler_2009I.stm,14,women
EveEnsler_2010W.stm,8,0.0243782331085516
EvelynGlennie_2003.stm,6,music
EvgenyMorozov_2009G.stm,-1,0.019035060722640492
EWidder_2010Z.stm,3,0.02273409523090512
EythorBender_2011.stm,12,robot
FabianHemmert_2009X.stm,12,robot
FabianOefner_2013G.stm,-1,0.019035060722640492
FabienCousteau_2014G.stm,3,0.02273409523090512
FahadAlAttiya_2012S.stm,29,food
FaithJegede_2012S.stm,-1,0.019035060722640492
FawnQiu_2016S.stm,34,0.019782125933178383
FeiFeiLi_2015.stm,12,robot
FeisalAbdulRauf_2009P.stm,26,compassion
FelixDennis_2004.stm,18,0.02013792978098837
FieldsWickerMiurin_2009S.stm,-1,0.019035060722640492
FioOmenetto_2011.stm,9,0.020598365209050628
FrancescoSauro_2015G.stm,3,0.02273409523090512
FrancesLarson_2015G.stm,1,0.021523210421817093
FrancisCollins_2012P.stm,-1,0.019035060722640492
FrancisdelosReyes_2013U.stm,19,water
FrancoSacchi_2007G.stm,13,africa
FrankGehry_1990.stm,4,0.023488113470486138
FrankGehry_2002.stm,-1,0.019035060722640492
FrankWarren_2012.stm,-1,0.019035060722640492
FransDeWaal_2011X.stm,27,0.021257480980978592
FransLanting_2005.stm,-1,0.019035060722640492
FransLanting_2014.stm,-1,0.019035060722640492
FranzFreudenthal_2016.stm,-1,0.019035060722640492
FredericKaplan_2013X.stm,-1,0.019035060722640492
FrederickBalagadde_2010U.stm,32,hiv
FredJansen_2015.stm,2,0.022567121192084903
FredSwaniker_2014G.stm,13,africa
FredyPeccerelli_2014Y.stm,-1,0.019035060722640492
FreemanDyson_2003.stm,-1,0.019035060722640492
FreemanHrabowski_2013.stm,16,students
GabbyGiffords_2014.stm,0,0.019035060722640492
GabeBarciaColombo_2013U.stm,-1,0.019035060722640492
GabrielBarciaColombo_2012.stm,11,0.021064375005790892
GailReed_2014P.stm,0,0.019035060722640492
GarikIsraelian_2009G.stm,2,0.022567121192084903
GarrettLisi_2008.stm,3,0.02273409523090512
GarryKasparov_2017.stm,25,0.019679976280056143
GarthLenz_2011X.stm,17,0.022909609567450247
GaryGreenberg_2012X.stm,28,bees
GaryHaugen_2015.stm,-1,0.019035060722640492
GaryKovacs_2012U.stm,21,data
GaryLauder_2010.stm,4,0.023488113470486138
GarySlutkin_2013P.stm,-1,0.019035060722640492
GaryWolf_2010S.stm,-1,0.019035060722640492
GavinPretorPinney_2013G.stm,-1,0.019035060722640492
GavinSchmidt_2014.stm,-1,0.019035060722640492
GayleLemmon_2011X.stm,14,women
GayleTzemachLemmon_2015W.stm,14,women
GeenaRocero_2014.stm,-1,0.019035060722640492
GeertChatrou_2010X.stm,-1,0.019035060722640492
GenevievevonPetzinger_2015F.stm,3,0.02273409523090512
GeoffMulgan_2009G.stm,5,0.023080628427246706
GeoffMulgan_2011G.stm,16,students
GeoffreyCanada_2013S.stm,16,students
GeoffreyWest_2011G.stm,4,0.023488113470486138
GeorgeAyittey_2007G.stm,13,africa
GeorgeDyson_2002.stm,-1,0.019035060722640492
GeorgeDyson_2003.stm,25,0.019679976280056143
GeorgeMonbiot_2013G.stm,-1,0.019035060722640492
GeorgePapandreou_2013G.stm,35,0.022894804591881087
GeorgeSmoot_2008P.stm,2,0.022567121192084903
GeorgeTakei_2014X.stm,-1,0.019035060722640492
GeorgetteMulheir_2012S.stm,37,0.018720782428164186
GeorgeTulevski_2016S.stm,9,0.020598365209050628
GeorgeWhitesides_2009X.stm,0,0.019035060722640492
GeorgeWhitesides_2010.stm,-1,0.019035060722640492
GeraldineHamilton_2013X.stm,0,0.019035060722640492
GerardRyle_2016T.stm,24,0.020450760424449394
GeroMiesenboeck_2010G.stm,7,brain
GeverTulley_2007U.stm,-1,0.019035060722640492
GeverTulley_2009.stm,-1,0.019035060722640492
GeWang_2014X.stm,-1,0.019035060722640492
GianGiudice_2013X.stm,2,0.022567121192084903
GillHicks_2016X.stm,-1,0.019035060722640492
GiorgiaLupi_2017S.stm,-1,0.019035060722640492
GlennGreenwald_2014G.stm,24,0.020450760424449394
GolanLevin_2004.stm,34,0.019782125933178383
GolanLevin_2009.stm,11,0.021064375005790892
GoogleScienceFairWinners_2011X.stm,0,0.019035060722640492
GordonBrown_2009G.stm,-1,0.019035060722640492
GordonBrown_QA_2009G.stm,5,0.023080628427246706
GradyBooch_2016S.stm,2,0.022567121192084903
GrahamHawkes_2005.stm,2,0.022567121192084903
GrahamHill_2010.stm,29,food
GrahamHill_2011U.stm,-1,0.019035060722640492
GregAsner_2013G.stm,-1,0.019035060722640492
GregGage_2015U.stm,7,brain
GregLynn_2005.stm,4,0.023488113470486138
GregoireCourtine_2013G.stm,0,0.019035060722640492
GregoryHeyworth_2015X.stm,13,africa
GregoryPetsko_2008.stm,-1,0.019035060722640492
GregoryStock_2003.stm,9,0.020598365209050628
GregStone_2010Z.stm,3,0.02273409523090512
GretchenCarlsonandDavidBrooks_2017S.stm,-1,0.019035060722640492
GuyHoffman_2013X.stm,-1,0.019035060722640492
GuyWinch_2014X.stm,-1,0.019035060722640492
HaasandHahn_2014G.stm,4,0.023488113470486138
HadynParry_2012S.stm,0,0.019035060722640492
HaleyvanDyck_2016.stm,33,0.019935250183761348
HallaTomasdottir_2010W.stm,14,women
HallaTomasdottir_2016W.stm,14,women
Halla_Tomasdottir_2010W.stm,14,women
HamishJolly_2013X.stm,3,0.02273409523090512
HandspringPuppetCompany_2011.stm,27,0.021257480980978592
HannahBrencher_2012S.stm,8,0.0243782331085516
HannahFry_2014X.stm,-1,0.019035060722640492
HannaRosin_2010W.stm,14,women
HansRosling_2006.stm,-1,0.019035060722640492
HansRosling_2007.stm,5,0.023080628427246706
HansRosling_2009.stm,32,hiv
HansRosling_2009I.stm,-1,0.019035060722640492
HansRosling_2009S.stm,5,0.023080628427246706
HansRosling_2010S.stm,5,0.023080628427246706
HansRosling_2010W.stm,-1,0.019035060722640492
HansRosling_2010X.stm,5,0.023080628427246706
HansRosling_2012S.stm,5,0.023080628427246706
HansRosling_2014S.stm,5,0.023080628427246706
HaraldHaas_2011G.stm,-1,0.019035060722640492
HaraldHaas_2015G.stm,-1,0.019035060722640492
HarishManwani_2013S.stm,5,0.023080628427246706
HarryBaker_2014X.stm,-1,0.019035060722640492
HarryCliff_2015G.stm,2,0.022567121192084903
HarshaBhogle_2009I.stm,-1,0.019035060722640492
HarveyFineberg_2011.stm,-1,0.019035060722640492
HasanElahi_2011G.stm,11,0.021064375005790892
HeatherBarnett_2014S.stm,9,0.020598365209050628
HeatherBrooke_2012G.stm,20,0.01966286733586073
HeatherKnight_2010W.stm,12,robot
HectorGarcia_2015P.stm,-1,0.019035060722640492
HectorRuiz_2007G.stm,31,0.020947818528991302
HelderGuimaraes_2014.stm,-1,0.019035060722640492
HelenFisher_2006.stm,-1,0.019035060722640492
HelenFisher_2008.stm,36,0.019341585173316998
HelenFisher_2016T.stm,-1,0.019035060722640492
HendrikPoinar_2013X.stm,-1,0.019035060722640492
HenryEvans_2013X.stm,-1,0.019035060722640492
HenryLin_2013Y.stm,2,0.022567121192084903
HenryMarkram_2009G.stm,7,brain
HeribertWatzke_2010G.stm,-1,0.019035060722640492
HetainPatel_2013G.stm,36,0.019341585173316998
HilaryCottam_2015G.stm,-1,0.019035060722640492
HillelCooperman_2010U.stm,-1,0.019035060722640492
HisHolinessTheKarmapa_2009I.stm,-1,0.019035060722640492
HodLipson_2007.stm,-1,0.019035060722640492
HollyMorris_2013G.stm,10,0.021692012937537072
HomaroCantu_2011.stm,-1,0.019035060722640492
HonorHarger_2011S.stm,2,0.022567121192084903
HowardRheingold_2005.stm,-1,0.019035060722640492
HubertusKnabe_2014S.stm,-1,0.019035060722640492
HughEvans_2016.stm,-1,0.019035060722640492
HughHerr_2014.stm,-1,0.019035060722640492
HyeonseoLee_2013.stm,23,0.0226992155543412
IainHutchison_2010G.stm,7,brain
IanBremmer_2016X.stm,5,0.023080628427246706
IanDunbar_2007P.stm,-1,0.019035060722640492
IanGoldin_2009G.stm,5,0.023080628427246706
IanRitchie_2011G.stm,21,data
IdeasWorthDating_2016V.stm,-1,0.019035060722640492
IlonaSzabodeCarvalho_2014G.stm,-1,0.019035060722640492
ImamFeisalAbdulRauf_2009P.stm,26,compassion
IngeMissmahl_2010G.stm,1,0.021523210421817093
IoneWells_2016T.stm,30,0.028466313189446618
iOTillettWright_2012X.stm,37,0.018720782428164186
IqbalQuadir_2005G.stm,33,0.019935250183761348
IrwinRedlener_2008.stm,10,0.021692012937537072
IsaacLidsky_2016T.stm,3,0.02273409523090512
IsaacMizrahi_2008.stm,11,0.021064375005790892
IsabelAllende_2007.stm,-1,0.019035060722640492
IsabelAllende_2014.stm,-1,0.019035060722640492
IsabelBehnckeIzquierdo_2011U.stm,27,0.021257480980978592
IsmaelNazario_2014X.stm,20,0.01966286733586073
ItayTalgam_2009G.stm,6,music
IvanCoyote_2015X.stm,14,women
IvanKrastev_2012G.stm,35,0.022894804591881087
IvanOransky_2012P.stm,-1,0.019035060722640492
IwanBaan_2013Z.stm,4,0.023488113470486138
JaapDeRoode_2014Y.stm,0,0.019035060722640492
JacekUtko_2009.stm,-1,0.019035060722640492
JackAndraka_2013.stm,0,0.019035060722640492
JackChoi_2012.stm,0,0.019035060722640492
JackHorner_2010X.stm,-1,0.019035060722640492
JackHorner_2011.stm,-1,0.019035060722640492
JackieSavitz_2013X.stm,3,0.02273409523090512
JackieTabick_2009P.stm,26,compassion
JacksonKatz_2012X.stm,14,women
JacquelineNovogratz_2005G.stm,-1,0.019035060722640492
JacquelineNovogratz_2007G.stm,13,africa
JacquelineNovogratz_2009S.stm,-1,0.019035060722640492
JacquelineNovogratz_2009U.stm,33,0.019935250183761348
JacquelineNovogratz_2010W.stm,-1,0.019035060722640492
JaeRhimLee_2011G.stm,19,water
JaimeLerner_2007.stm,4,0.023488113470486138
JakeBarton_2013S.stm,15,0.023368977971229624
JakeWood_2011X.stm,-1,0.019035060722640492
JakobTrollback_2007.stm,6,music
JamaisCascio_2006.stm,-1,0.019035060722640492
JamesBalog_2009G.stm,-1,0.019035060722640492
JamesBeacham_2016X.stm,2,0.022567121192084903
JamesBGlattfelder_2012X.stm,5,0.023080628427246706
JamesFlynn_2013.stm,-1,0.019035060722640492
JamesForbes_2009P.stm,20,0.01966286733586073
JamesGeary_2009G.stm,-1,0.019035060722640492
JamesGreen_2015P.stm,2,0.022567121192084903
JamesHansen_2012.stm,2,0.022567121192084903
JamesHowardKunstler_2004.stm,4,0.023488113470486138
JamesLyne_2013.stm,-1,0.019035060722640492
JamesNachtwey_2007.stm,-1,0.019035060722640492
JamesPatten_2013U.stm,12,robot
JamesRandi_2007.stm,38,0.025399006642234663
JamesStavridis_2012G.stm,-1,0.019035060722640492
JamesSurowiecki_2005.stm,3,0.02273409523090512
JamesVeitch_2015G.stm,-1,0.019035060722640492
JamesVeitch_2016T.stm,-1,0.019035060722640492
JamesWatson_2005.stm,8,0.0243782331085516
JamesWhiteSr_2014X.stm,-1,0.019035060722640492
JamieBartlett_2015G.stm,24,0.020450760424449394
JamieDrummond_2012G.stm,5,0.023080628427246706
JamieHeywood_2009P.stm,-1,0.019035060722640492
JamieOliver_2010.stm,-1,0.019035060722640492
JamilAbuWardeh_2010G.stm,-1,0.019035060722640492
JamilaLyiscott_2014S.stm,-1,0.019035060722640492
JamilaRaqib_2015P.stm,1,0.021523210421817093
JanChipchase_2007.stm,-1,0.019035060722640492
JaneChen_2009I.stm,-1,0.019035060722640492
JaneFonda_2011X.stm,-1,0.019035060722640492
JaneFonda_2015W.stm,-1,0.019035060722640492
JaneGoodall_2002.stm,-1,0.019035060722640492
JaneGoodall_2007G.stm,27,0.021257480980978592
JaneMcGonigal_2012G.stm,-1,0.019035060722640492
JaneMcGonigal_2013G.stm,-1,0.019035060722640492
JanePoynter_2009.stm,-1,0.019035060722640492
JanePoynter_2009X.stm,-1,0.019035060722640492
JanetEchelman_2011.stm,11,0.021064375005790892
JanetIwasa_2014U.stm,9,0.020598365209050628
JanetteSadikKhan_2013Z.stm,4,0.023488113470486138
JanineBenyus_2005.stm,3,0.02273409523090512
JanineBenyus_2009G.stm,-1,0.019035060722640492
JaninediGiovanni_2012X.stm,1,0.021523210421817093
JanineShepherd_2012X.stm,30,0.028466313189446618
JannaLevin_2011.stm,2,0.022567121192084903
JaredDiamond_2003.stm,5,0.023080628427246706
JaredDiamond_2013.stm,-1,0.019035060722640492
JaredFicklin_2012.stm,6,music
JarrethMerz_2011G.stm,-1,0.019035060722640492
JarrettJKrosoczka_2012X.stm,-1,0.019035060722640492
JarrettKrosoczka_2014S.stm,-1,0.019035060722640492
JasonClay_2010G.stm,23,0.0226992155543412
JasondeCairesTaylor_2015Z.stm,3,0.02273409523090512
JasonFried_2010X.stm,-1,0.019035060722640492
JasonMcCue_2012G.stm,1,0.021523210421817093
JasonPontin_2013U.stm,2,0.022567121192084903
JayBradner_2011X.stm,0,0.019035060722640492
JaySilver_2013S.stm,-1,0.019035060722640492
JayWalker_2008.stm,2,0.022567121192084903
JayWalker_2009.stm,-1,0.019035060722640492
JDSchramm_2011A.stm,30,0.028466313189446618
JDVance_2016S.stm,20,0.01966286733586073
JeanBaptisteMichel_2012.stm,-1,0.019035060722640492
JeanneGang_2016W.stm,4,0.023488113470486138
JedidahIsler_2015F.stm,2,0.022567121192084903
JedidahIsler_2015U.stm,2,0.022567121192084903
JeffBezos_2003.stm,21,data
JeffHancock_2012X.stm,38,0.025399006642234663
JeffHan_2006.stm,12,robot
JeffHawkins_2003.stm,34,0.019782125933178383
JeffIliff_2014P.stm,-1,0.019035060722640492
JeffKirschner_2016S.stm,-1,0.019035060722640492
JeffreyBrown_2015.stm,-1,0.019035060722640492
JeffreySkoll_2007.stm,31,0.020947818528991302
JeffSmith_2012S.stm,20,0.01966286733586073
JeffSpeck_2013X.stm,4,0.023488113470486138
JeffSpeck_2013Z.stm,4,0.023488113470486138
JehaneNoujaim_2006.stm,-1,0.019035060722640492
JennaMcCarthy_2011X.stm,26,compassion
JenniChang_2015W.stm,-1,0.019035060722640492
Jennifer8Lee_2008P.stm,-1,0.019035060722640492
JenniferBrea_2016T.stm,0,0.019035060722640492
JenniferDoudna_2015G.stm,9,0.020598365209050628
JenniferGolbeck_2013X.stm,21,data
JenniferGranholm_2013.stm,-1,0.019035060722640492
JenniferHealey_2013S.stm,-1,0.019035060722640492
JenniferHealey_2013X.stm,-1,0.019035060722640492
JenniferKahn_2016.stm,0,0.019035060722640492
JenniferLin_2004.stm,6,music
JenniferPahlka_2012.stm,-1,0.019035060722640492
JenniferSenior_2014.stm,-1,0.019035060722640492
Jenny8Lee_2008P.stm,-1,0.019035060722640492
JeremyGilley_2011G.stm,-1,0.019035060722640492
JeremyHeimans_2014S.stm,-1,0.019035060722640492
JeremyHoward_2014X.stm,25,0.019679976280056143
JeremyJackson_2010Z.stm,3,0.02273409523090512
JeremyKasdin_2014.stm,2,0.022567121192084903
JessaGamble_2010G.stm,3,0.02273409523090512
JessaGamble_2010GU.stm,3,0.02273409523090512
JessiArrington_2011A.stm,-1,0.019035060722640492
JessicaGreen_2011G.stm,9,0.020598365209050628
JessicaGreen_2013U.stm,9,0.020598365209050628
JessicaJackley_2010G.stm,8,0.0243782331085516
JessicaLadd_2016F.stm,-1,0.019035060722640492
JessicaShortall_2015X.stm,-1,0.019035060722640492
JiaJiang_2015X.stm,8,0.0243782331085516
JiHaePark_2013.stm,6,music
JillBolteTaylor_2008.stm,-1,0.019035060722640492
JillFarrant_2015G.stm,-1,0.019035060722640492
JillHeinerth_2015Y.stm,3,0.02273409523090512
JillShargaa_2014S.stm,-1,0.019035060722640492
JillSobuleandJuliaSweeneySHOW_2007.stm,15,0.023368977971229624
JillSobuleandJuliaSweeney_TheJillandJuliaShow_2007.stm,-1,0.019035060722640492
JillTarter_2009.stm,2,0.022567121192084903
JimAlKhalili_2015G.stm,9,0.020598365209050628
JimFallon_2009.stm,7,brain
JimHemerling_2016S.stm,22,0.020501274258659642
JimHolt_2014.stm,2,0.022567121192084903
JimmyCarter_2015W.stm,-1,0.019035060722640492
JimmyNelson_2014G.stm,-1,0.019035060722640492
JimmyWales_2005G.stm,-1,0.019035060722640492
JimSimons_2015.stm,1,0.021523210421817093
JimToomey_2010Z.stm,3,0.02273409523090512
JinhaLee_2013.stm,12,robot
JinsopLee_2013.stm,28,bees
JJAbrams_2007.stm,15,0.023368977971229624
JoachimdePosada_2009U.stm,-1,0.019035060722640492
JoanHalifax_2010W.stm,26,compassion
JoAnnKucheraMorin_2009.stm,9,0.020598365209050628
JocelyneBloch_2015G.stm,0,0.019035060722640492
JodyWilliams_2010W.stm,1,0.021523210421817093
JoeDeRisi_2006.stm,0,0.019035060722640492
JoeGebbia_2016.stm,18,0.02013792978098837
JoeKowan_2013S.stm,-1,0.019035060722640492
JoeLandolina_2014U.stm,0,0.019035060722640492
JoeLassiter_2016T.stm,10,0.021692012937537072
JoelLevine_2009X.stm,2,0.022567121192084903
JoelSelanikio_2013X.stm,21,data
JoeMadiath_2014G.stm,19,water
JoeSabia_2011S.stm,-1,0.019035060722640492
JoeSmith_2012X.stm,-1,0.019035060722640492
JohannaBlakley_2009X.stm,-1,0.019035060722640492
JohannaBlakley_2010W.stm,14,women
JohannaBlakley_2010X.stm,-1,0.019035060722640492
JohannHari_2015G.stm,-1,0.019035060722640492
JohanRockstroem_2010G.stm,10,0.021692012937537072
JohanRockstrom_2010G.stm,10,0.021692012937537072
JohnBohannon_2011X.stm,-1,0.019035060722640492
JohnDelaney_2010Z.stm,3,0.02273409523090512
JohnDoerr_2007.stm,-1,0.019035060722640492
JohnFrancis_2008.stm,18,0.02013792978098837
JohnGerzema_2009X.stm,5,0.023080628427246706
JohnGrahamCumming_2012X.stm,25,0.019679976280056143
JohnGreen_2012X.stm,4,0.023488113470486138
JohnHardy_2010G.stm,8,0.0243782331085516
JohnHockenberry_2012.stm,-1,0.019035060722640492
JohnHodgman_2008.stm,2,0.022567121192084903
JohnHodgman_2012.stm,4,0.023488113470486138
JohnHunter_2011.stm,-1,0.019035060722640492
JohnKasaona_2010.stm,13,africa
JohnKoenig_2016X.stm,-1,0.019035060722640492
JohnLaGrou_2009.stm,-1,0.019035060722640492
JohnLegend_2016.stm,20,0.01966286733586073
JohnLloyd_2009G.stm,2,0.022567121192084903
JohnMaeda_2007.stm,-1,0.019035060722640492
JohnMaeda_2008P.stm,-1,0.019035060722640492
JohnMaeda_2012G.stm,16,students
JohnMcWhorter_2013.stm,-1,0.019035060722640492
JohnMcWhorter_2016.stm,-1,0.019035060722640492
JohnnyLee_2008.stm,12,robot
JohnSearle_2013.stm,7,brain
JohnUnderkoffler_2010.stm,12,robot
JohnWalker_2007P.stm,6,music
JohnWilbanks_2012G.stm,0,0.019035060722640492
JohnWooden_2001.stm,16,students
JoiIto_2014.stm,-1,0.019035060722640492
JokChurch_2007.stm,8,0.0243782331085516
JonasEliasson_2012X.stm,4,0.023488113470486138
JonasGahrStore_2011X.stm,1,0.021523210421817093
JonathanDrori_2007U.stm,-1,0.019035060722640492
